researchExp,industryExp,toeflScore,internExp,greV,greQ,greA,ugCollege,univName,cgpa_4
0,0,106.0,0.0,158.0,158.0,3.5,BMSCE,North Carolina State University,3.6840000000000006
0,0,110.0,0.0,150.0,167.0,3.5,KLUNIVERSITY,North Carolina State University,0.3494736842105264
0,0,100.0,0.0,152.0,167.0,3.0,NIT Calicut,North Carolina State University,3.04
0,0,109.0,0.0,151.0,160.0,4.0,VTU,North Carolina State University,3.410526315789474
0,15,115.0,0.0,160.0,170.0,4.5,NIT Calicut,North Carolina State University,3.316
0,0,115.0,0.0,152.0,162.0,3.5,PSG College of Technology,North Carolina State University,0.3511578947368421
0,32,108.0,0.0,148.0,170.0,4.0,SJCE,North Carolina State University,3.8520000000000003
0,32,104.0,0.0,152.0,170.0,3.0,NIT Calicut,North Carolina State University,0.3351578947368421
0,0,116.0,0.0,157.0,168.0,4.0,Sardar Patel College of Engineering,North Carolina State University,2.9566315789473685
6,6,110.0,0.0,160.0,162.0,4.0,University of Pune,North Carolina State University,3.1044210526315794
0,36,112.0,1.0,157.0,166.0,4.5,NIT Calicut,North Carolina State University,2.9600000000000004
0,0,111.0,0.0,156.0,167.0,4.0,U.V. Patel College of Engineering Ganpat University,North Carolina State University,2.873684210526316
0,44,104.0,0.0,151.0,162.0,4.0,SPU,North Carolina State University,2.694736842105263
0,0,117.0,0.0,160.0,166.0,3.5,JSS Noida,North Carolina State University,3.5671578947368427
0,0,106.0,0.0,155.0,166.0,3.5,VTU,North Carolina State University,3.115789473684211
0,42,104.0,2.0,154.0,163.0,3.5,JNTU,North Carolina State University,3.5216842105263164
0,48,111.0,0.0,159.0,168.0,4.0,JNTU,North Carolina State University,3.4315789473684215
0,12,102.0,0.0,154.0,167.0,4.0,BMSCE,North Carolina State University,3.6799999999999997
0,0,118.0,0.0,163.0,167.0,4.5,R V College of Engineering,North Carolina State University,3.636
0,0,115.0,0.0,161.0,169.0,4.5,West Bengal University Of Technology,North Carolina State University,3.516
0,0,98.0,0.0,152.0,165.0,4.0,R V College of Engineering,North Carolina State University,3.644
0,0,113.0,0.0,161.0,164.0,4.5,Fr. CRIT Vashi Mumbai University,North Carolina State University,3.115789473684211
24,48,96.0,0.0,150.0,165.0,3.0,Indian Institute of Science,North Carolina State University,3.6500000000000004
0,10,100.0,0.0,151.0,170.0,3.5,IIT Roorkee,North Carolina State University,2.9600000000000004
0,0,104.0,0.0,154.0,164.0,4.0,SK University,North Carolina State University,3.2757894736842106
10,22,109.0,4.0,160.0,165.0,4.5,BITS Pilani,North Carolina State University,3.2200000000000006
0,0,113.0,0.0,162.0,166.0,4.0,NIT Tirchy,North Carolina State University,3.3520000000000003
0,17,108.0,1.0,149.0,157.0,4.0,JBIET,North Carolina State University,3.3473684210526318
1,0,107.0,3.0,151.0,161.0,4.0,MSRIT,North Carolina State University,3.74
6,0,111.0,6.0,159.0,165.0,5.0,Amrita School of Engineering,North Carolina State University,3.572
0,0,114.0,0.0,156.0,165.0,4.0,VTU,North Carolina State University,3.2
0,0,106.0,0.0,160.0,169.0,4.0,IIT Madras,North Carolina State University,0.0
12,17,105.0,3.0,152.0,162.0,4.5,VTU,North Carolina State University,3.5880000000000005
0,29,107.0,0.0,156.0,163.0,3.5,VIT,North Carolina State University,3.572
0,0,98.0,0.0,145.0,161.0,3.5,JSS Noida,North Carolina State University,0.0
0,0,109.0,0.0,157.0,157.0,4.0,SASTRA,North Carolina State University,3.436
0,0,100.0,0.0,155.0,170.0,4.0,Thapar University,North Carolina State University,3.9000000000000004
0,0,99.0,0.0,155.0,169.0,3.0,NIT Kurukshetra,North Carolina State University,3.412
0,0,110.0,0.0,160.0,167.0,4.0,Amrita School of Engineering,North Carolina State University,3.224
0,0,97.0,0.0,154.0,166.0,3.0,BITS Hyderabad,North Carolina State University,3.348
0,36,103.0,2.0,156.0,168.0,4.0,IIT,North Carolina State University,2.9600000000000004
0,0,97.0,0.0,150.0,167.0,3.5,CEG,North Carolina State University,3.136
0,0,106.0,0.0,151.0,162.0,4.5,JNTU,North Carolina State University,3.24
0,36,99.0,0.0,157.0,165.0,3.0,GEC,North Carolina State University,2.610526315789474
0,0,110.0,0.0,151.0,165.0,4.5,VTU,North Carolina State University,3.3263157894736843
0,24,111.0,12.0,163.0,167.0,4.0,BITS Pilani,North Carolina State University,0.3494736842105264
0,0,100.0,0.0,153.0,169.0,3.5,Thiagarajar College of engineering,North Carolina State University,3.512
0,30,113.0,4.0,158.0,170.0,3.5,NIT Warangal,North Carolina State University,3.3200000000000003
0,0,110.0,0.0,162.0,164.0,4.0,University of Pune,North Carolina State University,2.425684210526316
0,0,105.0,0.0,151.0,164.0,3.5,Shah And anchor Kutchhi Engineering College,North Carolina State University,3.2084210526315795
0,0,108.0,0.0,157.0,162.0,4.0,R V College of Engineering,North Carolina State University,3.28421052631579
0,0,108.0,0.0,157.0,162.0,4.0,VTU,North Carolina State University,3.3402105263157895
0,0,106.0,0.0,152.0,156.0,3.0,Madras Institute of Technology,North Carolina State University,3.4600000000000004
0,0,115.0,0.0,162.0,165.0,4.0,MU,North Carolina State University,2.947368421052632
0,36,109.0,0.0,157.0,167.0,4.5,Jaypee Institute of Information Technology,North Carolina State University,3.2
0,0,102.0,0.0,153.0,162.0,3.5,SSN College of Engineering,North Carolina State University,3.646315789473684
0,36,105.0,3.0,155.0,168.0,3.5,NIT Warangal,North Carolina State University,3.5520000000000005
0,0,107.0,0.0,152.0,159.0,3.5,VTU,North Carolina State University,3.4526315789473685
0,0,102.0,0.0,150.0,165.0,4.0,Madras Institute of Technology,North Carolina State University,3.5600000000000005
0,0,115.0,0.0,156.0,168.0,3.5,NITK Surathkal,North Carolina State University,3.4560000000000004
0,0,105.0,0.0,157.0,168.0,3.0,ISM Dhanbad,North Carolina State University,3.132
12,0,111.0,6.0,155.0,168.0,3.5,IIITDM Jabalpur,North Carolina State University,3.5200000000000005
0,0,98.0,0.0,156.0,168.0,3.0,SNIST,North Carolina State University,3.410526315789474
0,0,115.0,0.0,159.0,162.0,4.0,VTU,North Carolina State University,3.3263157894736843
0,25,104.0,0.0,153.0,166.0,3.5,Panimalar Engineering College,North Carolina State University,3.448
0,0,109.0,0.0,157.0,168.0,3.0,Manipal Institue of Technology,North Carolina State University,3.58
0,0,115.0,0.0,154.0,164.0,4.0,University of Mumbai,North Carolina State University,2.9427368421052633
0,0,112.0,0.0,159.0,168.0,4.0,MNM Jain Engineering College,North Carolina State University,3.789473684210526
0,21,110.0,7.0,152.0,165.0,4.0,VIT,North Carolina State University,3.8640000000000003
0,0,108.0,0.0,158.0,167.0,4.5,VIT Pune,North Carolina State University,3.476
0,0,107.0,0.0,152.0,168.0,3.5,Medicaps Institute of Science & Technology Indore,North Carolina State University,2.9894736842105267
0,0,115.0,0.0,156.0,168.0,5.0,VTU,North Carolina State University,3.4640000000000004
0,59,108.0,12.0,157.0,168.0,3.0,GBPUAT Pantnagar,North Carolina State University,3.3200000000000003
0,0,112.0,0.0,156.0,168.0,4.0,Guru Gobind Singh Indraprashta University,North Carolina State University,3.1073684210526316
0,0,114.0,0.0,155.0,166.0,3.0,Univ. Pune,North Carolina State University,0.0
0,24,113.0,4.0,161.0,166.0,3.5,R V College of Engineering,North Carolina State University,3.612
0,12,107.0,2.0,153.0,170.0,3.0,Assam Engineering College,North Carolina State University,3.2
0,0,114.0,0.0,160.0,164.0,4.0,VTU,North Carolina State University,3.1578947368421053
0,0,97.0,0.0,152.0,164.0,3.0,University of Mumbai,North Carolina State University,2.96
0,0,108.0,0.0,156.0,165.0,3.5,SSCET Bhilai,North Carolina State University,2.8800000000000003
0,26,115.0,6.0,156.0,161.0,4.0,Manipal Institue of Technology,North Carolina State University,3.448
0,0,109.0,0.0,162.0,164.0,3.5,MU,North Carolina State University,2.9894736842105267
0,32,104.0,7.0,156.0,168.0,4.0,VIT University,North Carolina State University,3.6
0,12,103.0,2.0,161.0,167.0,3.0,COEP,North Carolina State University,3.7520000000000007
0,0,105.0,0.0,152.0,162.0,3.5,S.S.N college of Engg.,North Carolina State University,3.4000000000000004
0,0,101.0,0.0,148.0,170.0,3.5,Nirma Institute of Technology,North Carolina State University,3.312
0,0,113.0,6.0,149.0,164.0,4.0,Pondicherry University,North Carolina State University,3.08
0,0,108.0,0.0,153.0,168.0,3.5,NIT Rourkela,North Carolina State University,3.4960000000000004
0,30,115.0,6.0,156.0,167.0,4.5,BITS Hyderabad,North Carolina State University,3.4200000000000004
0,0,111.0,0.0,151.0,165.0,3.0,NIT Silchar,North Carolina State University,3.444
0,0,114.0,0.0,149.0,160.0,4.0,COEP,North Carolina State University,3.6159999999999997
0,0,110.0,0.0,157.0,167.0,4.5,NIT Calicut,North Carolina State University,2.8440000000000003
0,0,104.0,0.0,149.0,166.0,3.0,BITS Pilani,North Carolina State University,2.9440000000000004
0,14,112.0,3.0,157.0,170.0,3.5,IIT Madras,North Carolina State University,3.3600000000000003
0,24,112.0,0.0,151.0,162.0,3.5,VIT,North Carolina State University,0.376
0,0,103.0,0.0,149.0,167.0,3.5,NIT Silchar,North Carolina State University,3.276
0,0,98.0,0.0,149.0,163.0,3.5,Manipal Institue of Technology,North Carolina State University,3.604
0,0,115.0,0.0,163.0,165.0,4.0,Pune University,North Carolina State University,3.18021052631579
0,27,107.0,0.0,155.0,161.0,4.0,Sri Sairam Engineering College,North Carolina State University,3.2421052631578946
0,0,111.0,0.0,156.0,169.0,3.5,Jadavpur University,North Carolina State University,3.704
0,0,108.0,0.0,158.0,167.0,4.5,VTU,North Carolina State University,3.1410526315789475
0,0,102.0,0.0,153.0,167.0,3.5,Manipal Institue of Technology,North Carolina State University,0.38610526315789473
0,0,105.0,0.0,150.0,165.0,4.0,NIT Karnataka,North Carolina State University,3.4560000000000004
0,0,108.0,0.0,152.0,166.0,4.0,Govt. Engineering College Thrissur Calicut University,North Carolina State University,3.246315789473684
0,0,100.0,0.0,152.0,166.0,3.0,VESIT,North Carolina State University,2.736842105263158
0,0,95.0,0.0,153.0,167.0,3.5,JNTU,North Carolina State University,3.6210526315789475
0,0,116.0,0.0,153.0,165.0,4.0,NIT Trichy,North Carolina State University,3.3600000000000003
0,0,112.0,0.0,155.0,165.0,4.5,VIT Pune,North Carolina State University,3.3600000000000003
0,0,108.0,0.0,149.0,156.0,4.0,MSRIT,North Carolina State University,3.8680000000000003
0,0,119.0,0.0,156.0,163.0,4.0,National Insititute of Technology Karnataka,North Carolina State University,2.8520000000000003
6,30,103.0,6.0,153.0,162.0,3.0,NITK Surathkal,North Carolina State University,3.5280000000000005
0,0,97.0,0.0,143.0,170.0,4.0,MU,North Carolina State University,3.115789473684211
0,24,107.0,6.0,156.0,164.0,3.0,BITS Pilani,North Carolina State University,3.276
0,0,102.0,0.0,157.0,167.0,3.5,Amrita School of Engineering,North Carolina State University,3.44
0,0,108.0,0.0,156.0,161.0,3.0,Osmania University,North Carolina State University,3.2421052631578946
0,0,104.0,0.0,150.0,163.0,3.5,CEG,North Carolina State University,3.5840000000000005
0,0,94.0,0.0,150.0,165.0,4.0,FCRIT,North Carolina State University,3.2715789473684214
0,0,109.0,0.0,161.0,169.0,4.0,NIT Rourkela,North Carolina State University,3.7640000000000002
0,0,110.0,1.0,152.0,170.0,4.0,VIT University,North Carolina State University,3.448
0,12,112.0,6.0,158.0,165.0,3.5,Dharamsinh Desai University,North Carolina State University,3.3200000000000003
0,0,101.0,0.0,152.0,167.0,4.0,BITS Goa,North Carolina State University,3.504
0,0,92.0,0.0,150.0,164.0,3.0,Tribhuvan University,North Carolina State University,3.229473684210527
0,0,105.0,0.0,153.0,165.0,3.0,PESIT,North Carolina State University,3.2680000000000002
0,0,107.0,0.0,148.0,167.0,3.5,IIT Bombay,North Carolina State University,3.544
0,0,103.0,0.0,149.0,165.0,3.5,NIT Rourkela,North Carolina State University,3.416
0,0,111.0,0.0,156.0,168.0,4.5,BITS Pilani,North Carolina State University,3.276
0,0,109.0,0.0,168.0,166.0,3.5,MU,North Carolina State University,3.073684210526316
0,46,113.0,0.0,162.0,168.0,4.0,Netaji Subhas Institute of Technology,North Carolina State University,3.031578947368421
0,0,108.0,0.0,153.0,166.0,4.5,MU,North Carolina State University,2.8210526315789473
0,22,109.0,0.0,156.0,166.0,3.5,Veermata Jijabai Technological Institute,North Carolina State University,3.3200000000000003
0,0,101.0,0.0,150.0,157.0,3.5,Siddaganga Institue of Technology,North Carolina State University,3.6799999999999997
0,24,111.0,6.0,157.0,170.0,4.5,SASTRA,North Carolina State University,3.2560000000000002
0,0,117.0,0.0,161.0,168.0,3.5,MU,North Carolina State University,3.1494736842105264
0,0,120.0,0.0,163.0,161.0,5.0,Institute of Chemical Technology,North Carolina State University,3.0
0,0,111.0,0.0,158.0,166.0,3.0,Amrita Vishwa Vidhyapeetham,North Carolina State University,3.2159999999999997
0,0,107.0,0.0,146.0,166.0,3.5,MU,North Carolina State University,2.863157894736842
0,0,109.0,0.0,163.0,166.0,4.0,D J Sanghvi,North Carolina State University,3.122105263157895
0,0,105.0,0.0,158.0,166.0,3.0,RGPV,North Carolina State University,3.245894736842106
0,0,105.0,0.0,159.0,167.0,3.0,Delhi College Of Engineeing,North Carolina State University,3.1675789473684213
0,0,115.0,0.0,154.0,157.0,4.5,Anna University,North Carolina State University,3.3684210526315788
0,0,100.0,0.0,150.0,166.0,3.0,MU,North Carolina State University,2.863157894736842
0,0,109.0,0.0,149.0,168.0,4.0,MU,North Carolina State University,3.195789473684211
0,0,107.0,0.0,149.0,166.0,3.0,BITS Pilani,North Carolina State University,3.4000000000000004
0,0,114.0,0.0,162.0,167.0,4.0,COEP,North Carolina State University,3.708
0,0,102.0,0.0,149.0,166.0,3.5,NIT Durgapur,North Carolina State University,3.3280000000000003
0,0,107.0,0.0,151.0,165.0,3.0,PESIT,North Carolina State University,3.466947368421053
0,36,117.0,5.0,151.0,167.0,4.0,Amrita Vishwa Vidhyapeetham,North Carolina State University,2.8800000000000003
0,96,103.0,0.0,146.0,168.0,3.0,Keio,North Carolina State University,3.6
0,0,105.0,0.0,155.0,168.0,4.5,BITS Pilani,North Carolina State University,3.124
0,36,109.0,0.0,159.0,167.0,3.5,Pune University,North Carolina State University,3.3170526315789477
0,28,112.0,0.0,157.0,162.0,3.0,PCCOE Pune University,North Carolina State University,0.0
0,0,114.0,0.0,149.0,165.0,4.0,Rajiv Gandhi Institute Of Technology,North Carolina State University,3.031578947368421
0,0,114.0,0.0,161.0,168.0,4.0,Institute of Technical Education and Research,North Carolina State University,3.64
0,36,104.0,0.0,148.0,169.0,3.0,NIT Tirchy,North Carolina State University,3.108
0,0,104.0,0.0,148.0,166.0,4.0,SJCE,North Carolina State University,3.4920000000000004
0,0,106.0,0.0,159.0,161.0,3.5,IIT Mandi,North Carolina State University,2.8360000000000003
0,0,106.0,3.0,160.0,168.0,3.5,Institute of Technology Nirma University,North Carolina State University,3.124
0,16,104.0,0.0,149.0,159.0,3.0,SRM,North Carolina State University,3.64
0,0,97.0,0.0,150.0,168.0,3.0,NIT Rourkela,North Carolina State University,3.3360000000000003
0,32,111.0,0.0,158.0,163.0,3.5,VTU,North Carolina State University,3.28
0,0,115.0,0.0,160.0,166.0,4.0,Manipal Institue of Technology,North Carolina State University,3.8240000000000003
0,0,91.0,0.0,147.0,164.0,3.0,MU,North Carolina State University,3.098105263157895
0,0,110.0,0.0,152.0,166.0,4.0,MU,North Carolina State University,2.8210526315789473
0,0,107.0,0.0,155.0,167.0,3.5,NIT Allahabad,North Carolina State University,3.3920000000000003
0,0,90.0,0.0,149.0,164.0,4.0,M. N. M Jain Engineering College - Affiliated to Anna University,North Carolina State University,3.312
0,0,110.0,0.0,157.0,168.0,4.0,BITS Pilani,North Carolina State University,3.544
0,0,114.0,0.0,149.0,170.0,3.5,NIT Warangal,North Carolina State University,3.4000000000000004
0,0,97.0,0.0,142.0,169.0,3.5,VIT University,North Carolina State University,3.4600000000000004
0,0,109.0,0.0,155.0,163.0,3.0,Galgotias college UPTU,North Carolina State University,3.202105263157895
0,31,113.0,5.0,161.0,170.0,5.0,Manipal Institue of Technology,North Carolina State University,3.0920000000000005
0,0,105.0,0.0,153.0,166.0,4.0,GLA Institute of Technology and Management,North Carolina State University,3.073684210526316
0,0,115.0,0.0,155.0,168.0,3.0,Valliammai Engineering College,North Carolina State University,3.2
0,0,102.0,0.0,152.0,161.0,4.0,SRM,North Carolina State University,3.44
0,0,106.0,0.0,151.0,166.0,3.0,Sri Sairam Engineering College,North Carolina State University,3.408
0,0,112.0,0.0,156.0,170.0,3.5,ZHCET,North Carolina State University,3.512
0,0,105.0,0.0,165.0,166.0,4.0,Kerala University,North Carolina State University,3.04
0,0,106.0,0.0,152.0,164.0,3.5,Osmania University,North Carolina State University,3.907368421052632
0,0,100.0,0.0,149.0,164.0,3.5,SRM,North Carolina State University,3.4548000000000005
0,0,115.0,0.0,158.0,164.0,4.5,Coimbatore Insitute of Technology,North Carolina State University,3.732
0,0,101.0,0.0,146.0,158.0,3.0,SASTRA,North Carolina State University,3.572
0,0,114.0,0.0,156.0,169.0,3.5,Thapar University,North Carolina State University,3.4240000000000004
0,0,114.0,0.0,159.0,170.0,4.0,VTU,North Carolina State University,3.6210526315789475
0,0,106.0,0.0,150.0,165.0,4.5,VTU,North Carolina State University,3.4863157894736845
0,0,114.0,0.0,162.0,162.0,4.5,Amity University,North Carolina State University,3.476
0,17,110.0,0.0,164.0,165.0,3.5,St. Peters University,North Carolina State University,3.4000000000000004
0,44,109.0,0.0,158.0,170.0,3.0,MU,North Carolina State University,2.609263157894737
0,44,111.0,0.0,162.0,162.0,3.5,Anna University,North Carolina State University,3.28421052631579
0,0,102.0,0.0,156.0,169.0,3.5,VTU,North Carolina State University,2.947368421052632
0,0,100.0,0.0,152.0,169.0,4.5,BITS Pilani,North Carolina State University,2.524
0,0,100.0,0.0,149.0,163.0,3.0,UPTU,North Carolina State University,3.3684210526315788
0,27,110.0,6.0,154.0,170.0,4.0,BITS Pilani,North Carolina State University,2.6
0,0,110.0,0.0,153.0,168.0,4.0,NIT Silchar,North Carolina State University,3.34
0,0,100.0,0.0,154.0,160.0,3.0,JNTU,North Carolina State University,3.1578947368421053
0,24,108.0,0.0,159.0,163.0,3.0,VTU,North Carolina State University,3.436
0,0,110.0,0.0,151.0,165.0,3.5,Manipal Institue of Technology,North Carolina State University,3.84
