researchExp,industryExp,toeflScore,internExp,greV,greQ,greA,univName,cgpa_4
0,0,111.0,0.0,153.0,166.0,4.0,University of Texas Dallas,3.08
0,0,105.0,0.0,149.0,167.0,4.0,University of Texas Dallas,3.3200000000000003
0,0,104.0,0.0,153.0,158.0,3.5,University of Texas Dallas,3.0315789473684216
0,0,106.0,0.0,147.0,163.0,3.5,University of Texas Dallas,2.8269473684210533
0,0,93.0,0.0,144.0,161.0,3.0,University of Texas Dallas,3.1
0,27,103.0,0.0,148.0,161.0,4.0,University of Texas Dallas,3.188
0,30,108.0,6.0,149.0,166.0,3.5,University of Texas Dallas,3.386105263157895
0,0,110.0,0.0,154.0,157.0,3.5,University of Texas Dallas,3.3684210526315788
0,0,98.0,0.0,144.0,158.0,3.0,University of Texas Dallas,3.2332631578947373
0,0,91.0,0.0,142.0,159.0,3.0,University of Texas Dallas,3.4360000000000004
0,0,103.0,0.0,152.0,165.0,3.0,University of Texas Dallas,3.6560000000000006
0,41,102.0,0.0,147.0,160.0,3.5,University of Texas Dallas,2.5440000000000005
0,0,92.0,0.0,147.0,161.0,3.0,University of Texas Dallas,0.0
0,0,104.0,0.0,143.0,157.0,3.0,University of Texas Dallas,2.5684210526315794
0,0,92.0,0.0,145.0,155.0,3.0,University of Texas Dallas,3.2
0,0,107.0,0.0,150.0,162.0,3.0,University of Texas Dallas,3.073684210526316
0,48,109.0,0.0,156.0,157.0,3.0,University of Texas Dallas,2.357894736842105
0,0,94.0,0.0,152.0,155.0,2.5,University of Texas Dallas,2.728
0,0,109.0,0.0,163.0,164.0,4.5,University of Texas Dallas,3.3200000000000003
0,20,94.0,0.0,147.0,164.0,3.0,University of Texas Dallas,3.5639999999999996
0,0,108.0,0.0,150.0,162.0,4.0,University of Texas Dallas,2.9052631578947365
0,0,112.0,0.0,158.0,158.0,4.0,University of Texas Dallas,3.0821052631578953
12,24,98.0,8.0,143.0,158.0,3.0,University of Texas Dallas,3.1157894736842113
0,47,103.0,2.0,153.0,162.0,3.5,University of Texas Dallas,3.256
0,0,84.0,0.0,147.0,156.0,3.5,University of Texas Dallas,3.38
0,0,83.0,0.0,152.0,162.0,3.0,University of Texas Dallas,3.2840000000000007
0,0,104.0,0.0,146.0,164.0,3.5,University of Texas Dallas,3.578947368421053
0,0,97.0,0.0,147.0,156.0,4.0,University of Texas Dallas,0.0
0,0,98.0,2.0,150.0,166.0,4.0,University of Texas Dallas,3.1
0,0,105.0,0.0,149.0,159.0,3.0,University of Texas Dallas,3.3233684210526317
0,0,100.0,0.0,148.0,160.0,3.0,University of Texas Dallas,2.357894736842105
0,0,100.0,0.0,148.0,163.0,3.0,University of Texas Dallas,3.572
0,27,105.0,0.0,154.0,164.0,3.0,University of Texas Dallas,3.2
0,0,110.0,0.0,150.0,164.0,3.5,University of Texas Dallas,2.972
0,12,112.0,0.0,157.0,162.0,3.0,University of Texas Dallas,3.12
0,0,97.0,0.0,144.0,158.0,3.0,University of Texas Dallas,2.9360000000000004
0,0,105.0,0.0,153.0,163.0,3.0,University of Texas Dallas,2.8600000000000003
0,0,111.0,0.0,152.0,151.0,4.0,University of Texas Dallas,3.0063157894736845
0,0,105.0,6.0,148.0,157.0,3.5,University of Texas Dallas,3.5240000000000005
0,0,110.0,0.0,159.0,168.0,4.0,University of Texas Dallas,3.1023157894736846
0,0,95.0,0.0,155.0,159.0,4.0,University of Texas Dallas,3.3600000000000003
0,42,106.0,0.0,150.0,157.0,3.5,University of Texas Dallas,3.2421052631578946
0,0,94.0,0.0,149.0,162.0,3.0,University of Texas Dallas,0.30694736842105264
0,0,89.0,0.0,147.0,161.0,2.5,University of Texas Dallas,2.863157894736842
0,0,110.0,0.0,160.0,158.0,4.5,University of Texas Dallas,3.494736842105264
0,0,103.0,0.0,152.0,165.0,3.0,University of Texas Dallas,3.468
0,0,93.0,0.0,148.0,164.0,3.5,University of Texas Dallas,3.0315789473684216
0,0,96.0,0.0,148.0,159.0,3.5,University of Texas Dallas,0.0
0,0,107.0,0.0,153.0,158.0,3.5,University of Texas Dallas,2.968
0,0,99.0,0.0,151.0,167.0,3.0,University of Texas Dallas,2.736842105263158
0,0,100.0,0.0,144.0,159.0,2.0,University of Texas Dallas,2.64
0,0,112.0,0.0,165.0,161.0,3.5,University of Texas Dallas,2.2920000000000003
0,0,97.0,0.0,144.0,158.0,3.0,University of Texas Dallas,3.4273684210526323
0,0,111.0,0.0,158.0,159.0,3.5,University of Texas Dallas,3.127578947368421
0,0,100.0,0.0,147.0,165.0,3.0,University of Texas Dallas,2.9052631578947365
0,0,85.0,0.0,136.0,149.0,1.5,University of Texas Dallas,2.6526315789473687
0,0,94.0,0.0,144.0,160.0,3.0,University of Texas Dallas,3.11
0,0,99.0,0.0,142.0,164.0,3.0,University of Texas Dallas,3.3960000000000004
0,0,90.0,0.0,150.0,159.0,3.5,University of Texas Dallas,2.68
0,0,95.0,0.0,146.0,160.0,3.5,University of Texas Dallas,3.221052631578948
0,0,100.0,0.0,149.0,164.0,3.5,University of Texas Dallas,3.4548000000000005
0,0,100.0,0.0,148.0,158.0,3.0,University of Texas Dallas,3.2421052631578946
0,0,103.0,0.0,150.0,160.0,3.0,University of Texas Dallas,2.6105263157894742
0,0,85.0,0.0,141.0,162.0,3.0,University of Texas Dallas,3.073684210526316
0,43,96.0,0.0,151.0,159.0,4.0,University of Texas Dallas,3.38
0,0,95.0,0.0,144.0,158.0,3.5,University of Texas Dallas,3.24
0,31,109.0,0.0,151.0,158.0,3.0,University of Texas Dallas,2.7789473684210533
0,0,102.0,0.0,150.0,163.0,3.0,University of Texas Dallas,3.668
0,0,110.0,0.0,153.0,162.0,3.5,University of Texas Dallas,3.4840000000000004
0,0,102.0,0.0,157.0,166.0,3.0,University of Texas Dallas,3.708
0,0,100.0,0.0,148.0,165.0,3.0,University of Texas Dallas,3.4526315789473685
0,0,114.0,0.0,156.0,169.0,3.5,University of Texas Dallas,3.4240000000000004
0,0,92.0,0.0,146.0,160.0,2.5,University of Texas Dallas,3.12
0,0,114.0,0.0,159.0,170.0,4.0,University of Texas Dallas,3.621052631578948
0,0,94.0,0.0,146.0,161.0,3.0,University of Texas Dallas,2.4480000000000004
0,33,89.0,0.0,146.0,154.0,3.0,University of Texas Dallas,3.28421052631579
0,0,100.0,0.0,154.0,157.0,3.0,University of Texas Dallas,3.1835789473684213
0,51,105.0,0.0,152.0,154.0,3.5,University of Texas Dallas,2.5263157894736845
0,0,111.0,0.0,151.0,153.0,4.0,University of Texas Dallas,2.72
0,0,118.0,0.0,160.0,159.0,3.5,University of Texas Dallas,3.16
0,24,97.0,0.0,143.0,164.0,3.0,University of Texas Dallas,3.5600000000000005
0,0,96.0,0.0,146.0,160.0,3.0,University of Texas Dallas,2.8040000000000003
0,0,99.0,0.0,149.0,163.0,3.5,University of Texas Dallas,2.8120000000000003
0,43,108.0,0.0,150.0,157.0,3.0,University of Texas Dallas,3.12
0,0,115.0,0.0,163.0,162.0,4.5,University of Texas Dallas,2.8520000000000003
0,48,106.0,0.0,152.0,158.0,3.5,University of Texas Dallas,2.8210526315789477
0,0,93.0,0.0,148.0,163.0,3.0,University of Texas Dallas,3.3600000000000003
0,0,98.0,0.0,153.0,169.0,3.0,University of Texas Dallas,3.2200000000000006
0,0,101.0,0.0,148.0,160.0,3.0,University of Texas Dallas,3.2
0,0,98.0,0.0,153.0,159.0,3.0,University of Texas Dallas,3.54
0,26,106.0,3.0,150.0,155.0,3.0,University of Texas Dallas,3.4000000000000004
0,0,105.0,0.0,152.0,169.0,3.5,University of Texas Dallas,3.2
0,0,106.0,0.0,149.0,157.0,4.0,University of Texas Dallas,2.8842105263157896
0,0,103.0,0.0,151.0,156.0,3.0,University of Texas Dallas,2.5309473684210535
0,0,108.0,0.0,153.0,158.0,3.5,University of Texas Dallas,3.494736842105264
0,0,96.0,0.0,147.0,159.0,3.5,University of Texas Dallas,3.073684210526316
0,0,104.0,0.0,146.0,157.0,3.5,University of Texas Dallas,2.736842105263158
0,0,99.0,0.0,149.0,160.0,4.0,University of Texas Dallas,3.3263157894736843
0,0,104.0,0.0,150.0,159.0,3.0,University of Texas Dallas,2.9978947368421056
0,0,82.0,0.0,144.0,159.0,3.0,University of Texas Dallas,3.38
0,0,104.0,0.0,149.0,164.0,3.0,University of Texas Dallas,3.404
0,58,109.0,2.0,152.0,163.0,4.5,University of Texas Dallas,3.2
0,0,94.0,0.0,143.0,161.0,3.0,University of Texas Dallas,3.1301052631578954
0,0,95.0,0.0,157.0,162.0,3.5,University of Texas Dallas,3.2
0,0,109.0,0.0,155.0,166.0,4.5,University of Texas Dallas,2.5263157894736845
0,24,109.0,12.0,162.0,164.0,4.0,University of Texas Dallas,3.38
0,0,90.0,0.0,152.0,157.0,3.0,University of Texas Dallas,3.0947368421052635
0,0,101.0,0.0,143.0,162.0,3.0,University of Texas Dallas,2.7423157894736843
0,0,108.0,2.0,151.0,160.0,3.0,University of Texas Dallas,3.596
0,0,95.0,0.0,145.0,159.0,3.5,University of Texas Dallas,2.4000000000000004
0,0,108.0,4.0,150.0,161.0,3.0,University of Texas Dallas,3.2760000000000002
0,0,94.0,0.0,149.0,157.0,3.5,University of Texas Dallas,2.904
0,0,108.0,0.0,153.0,162.0,4.0,University of Texas Dallas,3.154947368421053
0,0,82.0,0.0,149.0,152.0,3.5,University of Texas Dallas,2.9052631578947365
0,0,114.0,0.0,159.0,168.0,4.0,University of Texas Dallas,3.2421052631578946
0,48,98.0,0.0,149.0,154.0,3.0,University of Texas Dallas,3.1308000000000007
0,19,109.0,4.0,153.0,162.0,4.0,University of Texas Dallas,2.728
0,0,87.0,0.0,143.0,160.0,2.5,University of Texas Dallas,3.1439999999999997
0,0,100.0,0.0,152.0,163.0,3.5,University of Texas Dallas,3.188
0,0,109.0,0.0,150.0,161.0,3.5,University of Texas Dallas,3.256
0,0,95.0,0.0,141.0,156.0,3.5,University of Texas Dallas,3.073684210526316
0,0,102.0,0.0,151.0,158.0,3.0,University of Texas Dallas,3.148
0,0,100.0,0.0,145.0,167.0,3.5,University of Texas Dallas,3.3640000000000003
0,0,84.0,0.0,142.0,162.0,2.0,University of Texas Dallas,3.2
0,0,96.0,0.0,150.0,162.0,3.0,University of Texas Dallas,3.1519999999999997
4,0,107.0,0.0,168.0,165.0,3.5,University of Texas Dallas,3.1452631578947363
0,26,109.0,0.0,152.0,161.0,3.5,University of Texas Dallas,3.3200000000000003
0,0,102.0,0.0,147.0,157.0,3.0,University of Texas Dallas,3.2920000000000003
0,0,108.0,0.0,149.0,159.0,4.0,University of Texas Dallas,3.193684210526316
0,0,91.0,0.0,143.0,157.0,3.0,University of Texas Dallas,3.4840000000000004
0,0,100.0,0.0,151.0,166.0,3.0,University of Texas Dallas,2.7894736842105265
0,0,94.0,2.0,149.0,163.0,3.0,University of Texas Dallas,2.6105263157894742
0,0,93.0,0.0,148.0,161.0,3.0,University of Texas Dallas,3.596
0,0,99.0,0.0,143.0,165.0,3.0,University of Texas Dallas,2.8989473684210525
0,0,98.0,0.0,150.0,161.0,3.0,University of Texas Dallas,2.5263157894736845
0,0,111.0,0.0,160.0,166.0,3.5,University of Texas Dallas,3.3600000000000003
0,0,102.0,0.0,147.0,160.0,4.0,University of Texas Dallas,2.7789473684210533
0,0,103.0,0.0,154.0,159.0,3.5,University of Texas Dallas,3.0913684210526315
0,0,99.0,0.0,153.0,162.0,3.0,University of Texas Dallas,3.408
0,44,108.0,0.0,159.0,166.0,3.0,University of Texas Dallas,3.312
0,0,96.0,0.0,147.0,158.0,3.0,University of Texas Dallas,2.5684210526315794
0,0,95.0,0.0,141.0,160.0,3.0,University of Texas Dallas,3.4000000000000004
0,0,109.0,0.0,155.0,160.0,3.0,University of Texas Dallas,3.1157894736842113
0,0,110.0,1.0,152.0,164.0,4.0,University of Texas Dallas,3.3008000000000006
0,0,109.0,0.0,153.0,167.0,3.5,University of Texas Dallas,3.3200000000000003
0,12,98.0,0.0,148.0,164.0,3.0,University of Texas Dallas,3.3263157894736843
0,0,100.0,0.0,154.0,156.0,4.0,University of Texas Dallas,3.1578947368421053
0,0,94.0,0.0,144.0,158.0,3.5,University of Texas Dallas,2.736842105263158
0,0,95.0,0.0,150.0,161.0,3.0,University of Texas Dallas,2.9052631578947365
0,0,109.0,0.0,155.0,160.0,3.0,University of Texas Dallas,2.9052631578947365
0,17,89.0,2.0,145.0,157.0,3.0,University of Texas Dallas,2.6105263157894742
0,0,106.0,0.0,154.0,158.0,3.0,University of Texas Dallas,3.3263157894736843
0,0,101.0,0.0,145.0,162.0,4.0,University of Texas Dallas,0.29473684210526313
0,0,104.0,0.0,147.0,160.0,3.5,University of Texas Dallas,3.289684210526316
0,0,95.0,0.0,147.0,164.0,3.0,University of Texas Dallas,2.9894736842105267
0,0,107.0,0.0,153.0,158.0,3.5,University of Texas Dallas,3.073684210526316
0,48,85.0,12.0,144.0,162.0,3.0,University of Texas Dallas,0.0
0,0,99.0,0.0,156.0,163.0,4.5,University of Texas Dallas,3.073684210526316
0,0,94.0,0.0,150.0,166.0,3.5,University of Texas Dallas,3.1519999999999997
0,0,95.0,0.0,143.0,163.0,3.5,University of Texas Dallas,2.7789473684210533
0,0,99.0,0.0,150.0,160.0,3.5,University of Texas Dallas,2.5684210526315794
0,0,94.0,0.0,157.0,156.0,3.0,University of Texas Dallas,3.6719999999999997
0,0,96.0,0.0,144.0,163.0,3.0,University of Texas Dallas,2.7789473684210533
0,0,90.0,0.0,139.0,162.0,3.0,University of Texas Dallas,2.6526315789473687
0,0,103.0,0.0,150.0,163.0,3.0,University of Texas Dallas,2.84
0,0,98.0,0.0,146.0,159.0,3.5,University of Texas Dallas,3.1157894736842113
0,0,101.0,0.0,145.0,162.0,3.0,University of Texas Dallas,2.8000000000000003
0,24,87.0,0.0,145.0,163.0,3.0,University of Texas Dallas,3.3920000000000003
0,0,92.0,0.0,149.0,158.0,3.0,University of Texas Dallas,3.073684210526316
0,6,110.0,1.0,153.0,160.0,4.5,University of Texas Dallas,3.2058947368421054
17,0,117.0,5.0,154.0,169.0,4.0,University of Texas Dallas,3.28
0,0,106.0,0.0,148.0,164.0,3.0,University of Texas Dallas,3.4000000000000004
0,0,109.0,0.0,153.0,164.0,4.5,University of Texas Dallas,3.4778947368421047
0,0,103.0,0.0,147.0,158.0,3.5,University of Texas Dallas,3.3389473684210524
0,39,92.0,6.0,149.0,164.0,3.0,University of Texas Dallas,3.1410526315789475
0,0,98.0,0.0,150.0,161.0,4.5,University of Texas Dallas,3.008
0,0,95.0,0.0,141.0,160.0,3.5,University of Texas Dallas,3.264
0,0,105.0,0.0,150.0,159.0,3.0,University of Texas Dallas,0.3073684210526316
0,36,91.0,0.0,140.0,160.0,3.0,University of Texas Dallas,2.6947368421052635
0,0,115.0,0.0,159.0,159.0,4.0,University of Texas Dallas,3.26021052631579
0,0,101.0,0.0,152.0,169.0,2.0,University of Texas Dallas,3.4320000000000004
0,0,100.0,0.0,146.0,160.0,3.0,University of Texas Dallas,2.94
0,0,94.0,0.0,147.0,163.0,3.0,University of Texas Dallas,3.6719999999999997
0,0,96.0,0.0,153.0,158.0,3.0,University of Texas Dallas,3.136842105263158
0,27,92.0,0.0,150.0,161.0,3.0,University of Texas Dallas,2.8968421052631577
0,0,105.0,2.0,147.0,161.0,3.0,University of Texas Dallas,3.0315789473684216
0,0,100.0,0.0,146.0,161.0,4.0,University of Texas Dallas,3.181473684210527
0,37,111.0,0.0,155.0,161.0,3.5,University of Texas Dallas,2.7621052631578946
0,16,113.0,0.0,162.0,154.0,4.5,University of Texas Dallas,3.2239999999999998
0,0,103.0,0.0,158.0,155.0,3.5,University of Texas Dallas,3.18
0,0,103.0,0.0,156.0,163.0,3.5,University of Texas Dallas,3.2
0,0,111.0,0.0,155.0,170.0,3.5,University of Texas Dallas,3.2880000000000003
0,0,104.0,0.0,157.0,156.0,3.5,University of Texas Dallas,3.4000000000000004
0,0,104.0,0.0,154.0,161.0,3.5,University of Texas Dallas,3.48
0,28,105.0,0.0,152.0,156.0,3.5,University of Texas Dallas,3.248
0,0,107.0,0.0,155.0,160.0,3.5,University of Texas Dallas,3.48
0,0,100.0,0.0,157.0,150.0,3.0,University of Texas Dallas,3.016
0,0,94.0,0.0,146.0,159.0,2.5,University of Texas Dallas,3.1157894736842113
0,0,108.0,0.0,153.0,164.0,3.5,University of Texas Dallas,3.4320000000000004
0,0,101.0,0.0,149.0,165.0,3.0,University of Texas Dallas,3.1578947368421053
0,0,104.0,0.0,158.0,162.0,3.5,University of Texas Dallas,3.0920000000000005
0,0,96.0,0.0,143.0,155.0,3.0,University of Texas Dallas,3.3520000000000003
0,24,102.0,0.0,146.0,161.0,3.5,University of Texas Dallas,3.6439999999999997
0,0,110.0,0.0,151.0,158.0,4.5,University of Texas Dallas,3.2
0,0,104.0,0.0,149.0,163.0,3.0,University of Texas Dallas,3.12
0,36,108.0,0.0,157.0,164.0,3.5,University of Texas Dallas,3.5280000000000005
0,12,111.0,6.0,149.0,163.0,3.5,University of Texas Dallas,3.296842105263158
0,0,103.0,0.0,151.0,160.0,3.5,University of Texas Dallas,2.9385263157894737
0,0,95.0,0.0,150.0,157.0,3.0,University of Texas Dallas,2.7503157894736843
0,13,103.0,3.0,147.0,167.0,3.0,University of Texas Dallas,3.347368421052632
0,0,105.0,0.0,158.0,151.0,4.5,University of Texas Dallas,3.1157894736842113
0,0,105.0,0.0,150.0,160.0,3.0,University of Texas Dallas,2.947368421052632
0,40,100.0,0.0,145.0,162.0,3.0,University of Texas Dallas,3.636
0,0,109.0,0.0,158.0,168.0,3.5,University of Texas Dallas,3.3240000000000003
0,0,101.0,0.0,149.0,163.0,3.5,University of Texas Dallas,2.5684210526315794
0,24,109.0,0.0,159.0,162.0,4.0,University of Texas Dallas,3.48
0,0,92.0,0.0,144.0,161.0,3.5,University of Texas Dallas,2.947368421052632
0,0,94.0,0.0,149.0,165.0,3.5,University of Texas Dallas,3.3684210526315788
0,0,112.0,0.0,162.0,155.0,4.0,University of Texas Dallas,3.5240000000000005
0,60,108.0,0.0,151.0,161.0,2.5,University of Texas Dallas,3.4240000000000004
0,0,115.0,0.0,152.0,164.0,4.0,University of Texas Dallas,3.0
0,0,111.0,0.0,155.0,166.0,3.5,University of Texas Dallas,3.2
0,0,95.0,0.0,150.0,160.0,3.0,University of Texas Dallas,2.6134736842105264
0,0,107.0,0.0,148.0,161.0,3.5,University of Texas Dallas,3.334736842105264
0,0,105.0,2.0,152.0,168.0,4.5,University of Texas Dallas,3.5
0,0,105.0,0.0,150.0,170.0,3.5,University of Texas Dallas,2.8296
0,0,90.0,0.0,144.0,152.0,3.0,University of Texas Dallas,2.970947368421053
0,15,99.0,2.0,148.0,162.0,3.0,University of Texas Dallas,2.9052631578947365
0,0,94.0,0.0,147.0,163.0,3.0,University of Texas Dallas,3.2926315789473684
0,0,99.0,0.0,144.0,161.0,3.0,University of Texas Dallas,3.1578947368421053
0,0,100.0,0.0,153.0,162.0,3.5,University of Texas Dallas,2.5448421052631582
0,24,109.0,3.0,157.0,164.0,4.5,University of Texas Dallas,3.5200000000000005
6,0,82.0,2.0,142.0,159.0,3.0,University of Texas Dallas,3.2
0,0,105.0,0.0,148.0,159.0,3.5,University of Texas Dallas,3.0938947368421057
0,0,105.0,0.0,150.0,164.0,3.5,University of Texas Dallas,2.9052631578947365
0,0,108.0,0.0,161.0,163.0,3.0,University of Texas Dallas,3.04
0,0,105.0,0.0,150.0,154.0,4.0,University of Texas Dallas,2.6526315789473687
0,0,104.0,0.0,152.0,156.0,3.0,University of Texas Dallas,3.4960000000000004
0,0,92.0,0.0,150.0,152.0,3.0,University of Texas Dallas,2.853473684210526
0,0,106.0,0.0,149.0,159.0,3.65,University of Texas Dallas,0.0
0,0,107.0,0.0,151.0,163.0,4.0,University of Texas Dallas,3.0760000000000005
0,18,114.0,3.0,157.0,157.0,4.0,University of Texas Dallas,3.2880000000000003
0,0,99.0,0.0,149.0,156.0,3.5,University of Texas Dallas,2.988
0,51,103.0,0.0,148.0,158.0,3.0,University of Texas Dallas,2.8800000000000003
0,0,89.0,0.0,145.0,162.0,3.0,University of Texas Dallas,2.5684210526315794
2,50,97.0,0.0,146.0,164.0,3.0,University of Texas Dallas,3.64
0,0,104.0,0.0,149.0,155.0,3.0,University of Texas Dallas,2.404
0,0,103.0,0.0,150.0,161.0,3.0,University of Texas Dallas,3.4880000000000004
0,29,98.0,0.0,141.0,160.0,4.0,University of Texas Dallas,3.3684210526315788
0,0,103.0,0.0,154.0,159.0,4.0,University of Texas Dallas,3.3263157894736843
0,0,109.0,0.0,156.0,164.0,4.5,University of Texas Dallas,2.6778947368421058
0,0,96.0,0.0,145.0,158.0,3.0,University of Texas Dallas,3.1157894736842113
0,46,107.0,0.0,158.0,170.0,4.0,University of Texas Dallas,3.5368421052631582
0,0,95.0,0.0,148.0,163.0,3.0,University of Texas Dallas,2.6
0,0,101.0,0.0,144.0,169.0,3.5,University of Texas Dallas,3.748
0,0,84.0,0.0,144.0,168.0,2.5,University of Texas Dallas,2.993684210526316
0,0,92.0,0.0,145.0,162.0,3.0,University of Texas Dallas,3.1170526315789475
0,0,99.0,0.0,151.0,166.0,2.5,University of Texas Dallas,2.616
0,32,102.0,1.0,148.0,157.0,3.0,University of Texas Dallas,3.16
0,0,97.0,0.0,149.0,158.0,2.5,University of Texas Dallas,3.3600000000000003
0,0,106.0,0.0,151.0,156.0,3.5,University of Texas Dallas,2.9052631578947365
0,0,107.0,0.0,152.0,156.0,4.5,University of Texas Dallas,3.108
0,0,111.0,0.0,159.0,161.0,3.5,University of Texas Dallas,3.4320000000000004
0,18,106.0,0.0,149.0,162.0,4.0,University of Texas Dallas,3.5368421052631582
0,0,103.0,0.0,153.0,158.0,3.0,University of Texas Dallas,2.8800000000000003
0,0,101.0,0.0,147.0,163.0,3.5,University of Texas Dallas,3.68
0,0,101.0,0.0,146.0,158.0,4.0,University of Texas Dallas,3.3646315789473684
0,0,99.0,0.0,146.0,165.0,3.5,University of Texas Dallas,3.68
0,27,96.0,0.0,145.0,157.0,3.0,University of Texas Dallas,3.1578947368421053
0,0,97.0,0.0,150.0,167.0,3.5,University of Texas Dallas,3.2143157894736847
0,0,114.0,0.0,160.0,162.0,3.5,University of Texas Dallas,3.6880000000000006
0,0,101.0,0.0,149.0,164.0,4.0,University of Texas Dallas,3.3200000000000003
0,0,102.0,0.0,150.0,158.0,3.5,University of Texas Dallas,3.1439999999999997
0,0,92.0,0.0,140.0,158.0,3.0,University of Texas Dallas,3.2084210526315795
0,0,95.0,0.0,149.0,161.0,3.0,University of Texas Dallas,2.7431578947368425
0,0,105.0,0.0,145.0,156.0,3.5,University of Texas Dallas,3.0821052631578953
0,42,108.0,0.0,151.0,163.0,3.5,University of Texas Dallas,3.5368421052631582
0,0,100.0,0.0,149.0,160.0,3.5,University of Texas Dallas,2.8680000000000003
0,0,104.0,0.0,144.0,165.0,3.0,University of Texas Dallas,3.3557894736842115
0,0,92.0,0.0,140.0,161.0,2.5,University of Texas Dallas,3.408
0,0,98.0,0.0,157.0,158.0,3.5,University of Texas Dallas,3.6
0,17,110.0,0.0,151.0,159.0,4.5,University of Texas Dallas,2.9456842105263163
0,0,88.0,0.0,146.0,162.0,3.5,University of Texas Dallas,2.9894736842105267
0,0,107.0,0.0,161.0,166.0,4.5,University of Texas Dallas,3.6880000000000006
0,0,102.0,0.0,149.0,155.0,3.5,University of Texas Dallas,0.0
0,18,101.0,0.0,144.0,157.0,3.0,University of Texas Dallas,3.747368421052632
0,0,106.0,0.0,155.0,160.0,3.5,University of Texas Dallas,3.3052631578947373
0,0,109.0,0.0,159.0,158.0,3.0,University of Texas Dallas,3.1919999999999997
0,1,112.0,1.0,155.0,165.0,4.0,University of Texas Dallas,3.6719999999999997
0,0,103.0,0.0,149.0,164.0,3.5,University of Texas Dallas,3.494736842105264
0,0,101.0,0.0,152.0,156.0,3.0,University of Texas Dallas,3.04
